"Land";"Thüringen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Hildburghausen";"16069";"Wiesbaden, Landeshauptstadt";"06414";"20";"10";"10";"10";"10";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"091xx";"20";"20";"10";"20";"10";"0"
"Hildburghausen";"16069";"München, Landeshauptstadt";"09162";"10";"10";"10";"0";"10";"0"
"Hildburghausen";"16069";"Dachau";"09174";"10";"10";"10";"0";"10";"0"
"Hildburghausen";"16069";"Fürstenfeldbruck";"09179";"20";"0";"10";"10";"10";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"094xx";"20";"10";"0";"10";"0";"0"
"Hildburghausen";"16069";"Bamberg, Stadt";"09461";"10";"10";"10";"10";"0";"0"
"Hildburghausen";"16069";"Coburg, Stadt";"09463";"200";"110";"90";"170";"30";"0"
"Hildburghausen";"16069";"Bamberg";"09471";"20";"10";"10";"20";"0";"0"
"Hildburghausen";"16069";"Coburg";"09473";"500";"280";"220";"470";"30";"20"
"Hildburghausen";"16069";"Kronach";"09476";"20";"10";"10";"20";"0";"0"
"Hildburghausen";"16069";"Lichtenfels";"09478";"30";"20";"10";"30";"0";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"10";"0";"10";"0";"0"
"Hildburghausen";"16069";"Nürnberg, Stadt";"09564";"10";"10";"0";"10";"10";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"10";"10";"20";"10";"0"
"Hildburghausen";"16069";"Bad Kissingen";"09672";"30";"20";"10";"30";"0";"0"
"Hildburghausen";"16069";"Rhön-Grabfeld";"09673";"160";"90";"70";"150";"10";"0"
"Hildburghausen";"16069";"Haßberge";"09674";"50";"30";"20";"40";"0";"0"
"Hildburghausen";"16069";"Berlin, Stadt";"11000";"10";"10";"0";"10";"10";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"130xx";"10";"0";"0";"10";"0";"0"
"Hildburghausen";"16069";"Mecklenburgische Seenplatte";"13071";"10";"10";"0";"10";"0";"0"
"Hildburghausen";"16069";"Vorpommern-Greifswald";"13075";"20";"20";"0";"20";"0";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"30";"0";"0"
"Hildburghausen";"16069";"Leipzig, Stadt";"14713";"20";"10";"10";"20";"0";"0"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"160xx";"40";"30";"10";"40";"0";"0"
"Hildburghausen";"16069";"Erfurt, Stadt";"16051";"60";"40";"20";"60";"10";"0"
"Hildburghausen";"16069";"Suhl, Stadt";"16054";"940";"590";"340";"840";"90";"20"
"Hildburghausen";"16069";"Weimar, Stadt";"16055";"20";"10";"10";"20";"0";"0"
"Hildburghausen";"16069";"Wartburgkreis";"16063";"110";"60";"50";"110";"10";"0"
"Hildburghausen";"16069";"Unstrut-Hainich-Kreis";"16064";"10";"10";"0";"10";"0";"0"
"Hildburghausen";"16069";"Schmalkalden-Meiningen";"16066";"1220";"750";"480";"1160";"60";"40"
"Hildburghausen";"16069";"Gotha";"16067";"50";"30";"20";"50";"0";"0"
"Hildburghausen";"16069";"Ilm-Kreis";"16070";"370";"210";"160";"360";"10";"10"
"Hildburghausen";"16069";"Weimarer Land";"16071";"20";"20";"10";"20";"0";"0"
"Hildburghausen";"16069";"Sonneberg";"16072";"530";"270";"250";"490";"30";"10"
"Hildburghausen";"16069";"Saalfeld-Rudolstadt";"16073";"80";"40";"40";"80";"0";"0"
"Hildburghausen";"16069";"Polen";"PL";"30";"30";"0";"0";"30";"0"
"Ilm-Kreis";"16070";"Einpendler insgesamt";"0";"12850";"9160";"3690";"11550";"1300";"420"
"Ilm-Kreis";"16070";"Hamburg, Freie und Hansestadt";"02000";"30";"30";"0";"20";"10";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Braunschweig, Stadt";"03101";"20";"10";"10";"10";"10";"0"
"Ilm-Kreis";"16070";"Göttingen";"03159";"20";"10";"10";"20";"10";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Region Hannover";"03241";"30";"30";"0";"20";"10";"0"
"Ilm-Kreis";"16070";"Hildesheim";"03254";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"033xx";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Harburg";"03353";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"051xx";"50";"40";"10";"40";"10";"0"
"Ilm-Kreis";"16070";"Düsseldorf, Stadt";"05111";"20";"20";"0";"10";"10";"0"
"Ilm-Kreis";"16070";"Essen, Stadt";"05113";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Wuppertal, Stadt";"05124";"10";"0";"10";"10";"10";"0"
"Ilm-Kreis";"16070";"Mettmann";"05158";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Rhein-Kreis Neuss";"05162";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"30";"10";"30";"10";"0"
"Ilm-Kreis";"16070";"Köln, Stadt";"05315";"20";"20";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Rhein-Erft-Kreis";"05362";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Rhein-Sieg-Kreis";"05382";"20";"10";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"055xx";"40";"30";"0";"30";"10";"0"
"Ilm-Kreis";"16070";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Paderborn";"05774";"10";"10";"0";"0";"10";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"40";"0";"30";"0";"0"
"Ilm-Kreis";"16070";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Dortmund, Stadt";"05913";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"064xx";"30";"30";"0";"20";"10";"0"
"Ilm-Kreis";"16070";"Frankfurt am Main, Stadt";"06412";"20";"20";"10";"10";"10";"0"
"Ilm-Kreis";"16070";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Groß-Gerau";"06433";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Main-Kinzig-Kreis";"06435";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Offenbach";"06438";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Kassel, documenta-Stadt";"06611";"20";"10";"10";"10";"0";"0"
"Ilm-Kreis";"16070";"Fulda";"06631";"20";"10";"0";"10";"10";"0"
"Ilm-Kreis";"16070";"Hersfeld-Rotenburg";"06632";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Kassel";"06633";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Schwalm-Eder-Kreis";"06634";"20";"10";"10";"20";"0";"0"
"Ilm-Kreis";"16070";"Werra-Meißner-Kreis";"06636";"20";"10";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"30";"10";"20";"10";"0"
"Ilm-Kreis";"16070";"Stuttgart, Landeshauptstadt";"08111";"20";"20";"0";"10";"10";"10"
"Ilm-Kreis";"16070";"Esslingen";"08116";"20";"10";"0";"10";"10";"0"
"Ilm-Kreis";"16070";"Ludwigsburg";"08118";"20";"20";"0";"10";"10";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"30";"0";"20";"10";"0"
"Ilm-Kreis";"16070";"Karlsruhe";"08215";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Rhein-Neckar-Kreis";"08226";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"091xx";"70";"50";"10";"50";"20";"0"
"Ilm-Kreis";"16070";"München, Landeshauptstadt";"09162";"30";"20";"10";"20";"10";"0"
"Ilm-Kreis";"16070";"München";"09184";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"094xx";"40";"30";"10";"40";"0";"0"
"Ilm-Kreis";"16070";"Bamberg, Stadt";"09461";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Coburg, Stadt";"09463";"20";"10";"10";"10";"0";"0"
"Ilm-Kreis";"16070";"Bamberg";"09471";"30";"20";"10";"20";"0";"0"
"Ilm-Kreis";"16070";"Coburg";"09473";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Kronach";"09476";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"30";"0";"30";"10";"0"
"Ilm-Kreis";"16070";"Nürnberg, Stadt";"09564";"20";"10";"10";"10";"10";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"096xx";"50";"40";"10";"40";"0";"0"
"Ilm-Kreis";"16070";"Rhön-Grabfeld";"09673";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Berlin, Stadt";"11000";"90";"70";"20";"70";"20";"10"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"120xx";"50";"40";"10";"50";"0";"0"
"Ilm-Kreis";"16070";"Barnim";"12060";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Märkisch-Oderland";"12064";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Potsdam-Mittelmark";"12069";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Spree-Neiße";"12071";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Teltow-Fläming";"12072";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"130xx";"30";"20";"10";"20";"0";"0"
"Ilm-Kreis";"16070";"Mecklenburgische Seenplatte";"13071";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Chemnitz, Stadt";"14511";"20";"10";"10";"20";"0";"0"
"Ilm-Kreis";"16070";"Erzgebirgskreis";"14521";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Mittelsachsen";"14522";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Vogtlandkreis";"14523";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Zwickau";"14524";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Dresden, Stadt";"14612";"40";"40";"10";"30";"10";"0"
"Ilm-Kreis";"16070";"Bautzen";"14625";"20";"10";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Görlitz";"14626";"60";"50";"10";"60";"10";"0"
"Ilm-Kreis";"16070";"Meißen";"14627";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Sächsische Schweiz-Osterzgebirge";"14628";"20";"20";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Leipzig, Stadt";"14713";"90";"70";"20";"80";"10";"0"
"Ilm-Kreis";"16070";"Leipzig";"14729";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Nordsachsen";"14730";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Übrige Kreise (Regierungsbezirk)";"150xx";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Halle (Saale), Stadt";"15002";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Magdeburg, Landeshauptstadt";"15003";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Anhalt-Bitterfeld";"15082";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Burgenlandkreis";"15084";"30";"30";"0";"30";"0";"0"
"Ilm-Kreis";"16070";"Harz";"15085";"10";"10";"0";"10";"0";"0"
"Ilm-Kreis";"16070";"Mansfeld-Südharz";"15087";"20";"20";"0";"20";"0";"0"
"Ilm-Kreis";"16070";"Saalekreis";"15088";"30";"20";"10";"30";"0";"0"
"Ilm-Kreis";"16070";"Erfurt, Stadt";"16051";"3600";"2590";"1010";"3180";"420";"90"
"Ilm-Kreis";"16070";"Gera, Stadt";"16052";"30";"30";"10";"30";"0";"0"
"Ilm-Kreis";"16070";"Jena, Stadt";"16053";"120";"80";"30";"100";"20";"0"
"Ilm-Kreis";"16070";"Suhl, Stadt";"16054";"480";"280";"200";"460";"20";"10"
"Ilm-Kreis";"16070";"Weimar, Stadt";"16055";"230";"170";"70";"200";"30";"10"
"Ilm-Kreis";"16070";"Eichsfeld";"16061";"40";"30";"10";"40";"0";"10"
"Ilm-Kreis";"16070";"Nordhausen";"16062";"30";"20";"10";"30";"0";"0"
"Ilm-Kreis";"16070";"Wartburgkreis";"16063";"190";"140";"60";"190";"0";"10"
"Ilm-Kreis";"16070";"Unstrut-Hainich-Kreis";"16064";"170";"130";"40";"170";"0";"0"
"Ilm-Kreis";"16070";"Kyffhäuserkreis";"16065";"90";"70";"30";"90";"0";"0"
"Ilm-Kreis";"16070";"Schmalkalden-Meiningen";"16066";"420";"250";"180";"410";"20";"10"
"Ilm-Kreis";"16070";"Gotha";"16067";"2340";"1540";"810";"2060";"290";"50"
"Ilm-Kreis";"16070";"Sömmerda";"16068";"400";"290";"110";"390";"10";"10"
"Ilm-Kreis";"16070";"Hildburghausen";"16069";"250";"150";"110";"250";"0";"10"
"Ilm-Kreis";"16070";"Weimarer Land";"16071";"530";"390";"140";"510";"20";"20"
"Ilm-Kreis";"16070";"Sonneberg";"16072";"160";"100";"50";"150";"10";"0"
"Ilm-Kreis";"16070";"Saalfeld-Rudolstadt";"16073";"1200";"770";"430";"1180";"20";"40"
"Ilm-Kreis";"16070";"Saale-Holzland-Kreis";"16074";"80";"60";"20";"80";"0";"0"
"Ilm-Kreis";"16070";"Saale-Orla-Kreis";"16075";"50";"40";"10";"50";"0";"0"
"Ilm-Kreis";"16070";"Greiz";"16076";"40";"30";"10";"40";"0";"10"
"Ilm-Kreis";"16070";"Altenburger Land";"16077";"10";"10";"10";"10";"0";"0"
"Ilm-Kreis";"16070";"Polen";"PL";"60";"50";"10";"0";"60";"0"
"Weimarer Land";"16071";"Einpendler insgesamt";"0";"10840";"6570";"4270";"9470";"1370";"520"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"059xx";"10";"10";"0";"10";"0";"0"
"Weimarer Land";"16071";"Unna";"05978";"10";"10";"0";"0";"10";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"20";"10";"10";"10";"0"
"Weimarer Land";"16071";"Main-Kinzig-Kreis";"06435";"60";"20";"40";"40";"30";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"066xx";"20";"10";"10";"20";"10";"0"
"Weimarer Land";"16071";"Kassel, documenta-Stadt";"06611";"20";"0";"10";"10";"10";"0"
"Weimarer Land";"16071";"Berlin, Stadt";"11000";"40";"20";"20";"30";"10";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"120xx";"40";"30";"10";"40";"0";"10"
"Weimarer Land";"16071";"Potsdam-Mittelmark";"12069";"10";"10";"0";"10";"0";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"20";"10";"20";"0";"0"
"Weimarer Land";"16071";"Vogtlandkreis";"14523";"10";"10";"10";"10";"0";"10"
"Weimarer Land";"16071";"Zwickau";"14524";"20";"10";"10";"20";"0";"0"
"Weimarer Land";"16071";"Dresden, Stadt";"14612";"20";"10";"10";"20";"0";"0"
"Weimarer Land";"16071";"Bautzen";"14625";"20";"10";"10";"20";"0";"0"
"Weimarer Land";"16071";"Meißen";"14627";"20";"10";"10";"10";"0";"0"
"Weimarer Land";"16071";"Sächsische Schweiz-Osterzgebirge";"14628";"60";"20";"40";"50";"10";"20"
"Weimarer Land";"16071";"Leipzig, Stadt";"14713";"40";"20";"20";"30";"10";"0"
"Weimarer Land";"16071";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Weimarer Land";"16071";"Nordsachsen";"14730";"10";"10";"0";"10";"0";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"30";"10";"30";"0";"0"
"Weimarer Land";"16071";"Burgenlandkreis";"15084";"1100";"630";"470";"1080";"20";"50"
"Weimarer Land";"16071";"Mansfeld-Südharz";"15087";"20";"20";"10";"20";"0";"0"
"Weimarer Land";"16071";"Saalekreis";"15088";"20";"20";"10";"20";"0";"0"
"Weimarer Land";"16071";"Übrige Kreise (Regierungsbezirk)";"160xx";"20";"10";"0";"20";"0";"0"
"Weimarer Land";"16071";"Erfurt, Stadt";"16051";"1580";"990";"590";"1340";"240";"100"
"Weimarer Land";"16071";"Gera, Stadt";"16052";"50";"40";"10";"50";"0";"0"
"Weimarer Land";"16071";"Jena, Stadt";"16053";"1000";"620";"380";"830";"170";"40"
"Weimarer Land";"16071";"Suhl, Stadt";"16054";"10";"10";"10";"10";"0";"0"
"Weimarer Land";"16071";"Weimar, Stadt";"16055";"3110";"1890";"1220";"2730";"380";"120"
"Weimarer Land";"16071";"Eichsfeld";"16061";"20";"10";"0";"20";"0";"0"
"Weimarer Land";"16071";"Nordhausen";"16062";"10";"10";"0";"10";"0";"0"
"Weimarer Land";"16071";"Wartburgkreis";"16063";"60";"40";"20";"60";"0";"10"
"Weimarer Land";"16071";"Unstrut-Hainich-Kreis";"16064";"40";"30";"10";"40";"0";"0"
"Weimarer Land";"16071";"Kyffhäuserkreis";"16065";"70";"50";"20";"70";"0";"10"
"Weimarer Land";"16071";"Schmalkalden-Meiningen";"16066";"40";"20";"20";"30";"0";"0"
"Weimarer Land";"16071";"Gotha";"16067";"170";"100";"70";"160";"10";"10"
"Weimarer Land";"16071";"Sömmerda";"16068";"880";"530";"360";"860";"30";"50"
"Weimarer Land";"16071";"Ilm-Kreis";"16070";"440";"230";"210";"390";"50";"20"
"Weimarer Land";"16071";"Saalfeld-Rudolstadt";"16073";"370";"160";"210";"340";"20";"20"
"Weimarer Land";"16071";"Saale-Holzland-Kreis";"16074";"690";"410";"280";"670";"10";"20"
"Weimarer Land";"16071";"Saale-Orla-Kreis";"16075";"60";"40";"20";"60";"0";"0"
"Weimarer Land";"16071";"Greiz";"16076";"50";"30";"10";"40";"0";"0"
"Weimarer Land";"16071";"Altenburger Land";"16077";"20";"10";"10";"20";"0";"0"
"Weimarer Land";"16071";"Tschechien";"CZ";"60";"30";"40";"0";"60";"0"
"Weimarer Land";"16071";"Litauen";"LT";"100";"90";"10";"0";"100";"0"
"Weimarer Land";"16071";"Polen";"PL";"20";"20";"0";"0";"20";"0"
"Weimarer Land";"16071";"Rumänien";"RO";"30";"30";"0";"0";"30";"0"
"Sonneberg";"16072";"Einpendler insgesamt";"0";"6010";"3520";"2500";"5090";"930";"150"
"Sonneberg";"16072";"Übrige Kreise (Regierungsbezirk)";"094xx";"40";"30";"10";"30";"10";"0"
"Sonneberg";"16072";"Coburg, Stadt";"09463";"270";"180";"90";"210";"60";"10"
"Sonneberg";"16072";"Bamberg";"09471";"10";"10";"0";"10";"0";"0"
"Sonneberg";"16072";"Coburg";"09473";"1260";"670";"600";"1040";"220";"30"
"Sonneberg";"16072";"Hof";"09475";"20";"20";"0";"10";"10";"0"
"Sonneberg";"16072";"Kronach";"09476";"1020";"620";"400";"890";"130";"30"
"Sonneberg";"16072";"Kulmbach";"09477";"30";"10";"20";"20";"10";"0"
"Sonneberg";"16072";"Lichtenfels";"09478";"110";"80";"30";"80";"30";"0"
"Sonneberg";"16072";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"10";"0"
"Sonneberg";"16072";"Nürnberg, Stadt";"09564";"20";"10";"10";"10";"10";"0"
"Sonneberg";"16072";"Berlin, Stadt";"11000";"20";"10";"10";"10";"0";"0"
"Sonneberg";"16072";"Übrige Kreise (Regierungsbezirk)";"120xx";"20";"10";"0";"10";"0";"0"
"Sonneberg";"16072";"Elbe-Elster";"12062";"20";"10";"10";"20";"0";"0"
"Sonneberg";"16072";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"30";"10";"0"
"Sonneberg";"16072";"Vogtlandkreis";"14523";"10";"10";"0";"10";"0";"0"
"Sonneberg";"16072";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Sonneberg";"16072";"Nordsachsen";"14730";"30";"20";"0";"30";"0";"0"
"Sonneberg";"16072";"Übrige Kreise (Regierungsbezirk)";"160xx";"50";"30";"20";"40";"0";"0"
"Sonneberg";"16072";"Erfurt, Stadt";"16051";"30";"20";"10";"30";"0";"0"
"Sonneberg";"16072";"Suhl, Stadt";"16054";"90";"40";"50";"70";"20";"0"
"Sonneberg";"16072";"Wartburgkreis";"16063";"20";"10";"10";"20";"0";"0"
"Sonneberg";"16072";"Schmalkalden-Meiningen";"16066";"70";"30";"40";"70";"0";"0"
"Sonneberg";"16072";"Gotha";"16067";"40";"20";"30";"30";"20";"0"
"Sonneberg";"16072";"Hildburghausen";"16069";"550";"300";"250";"520";"30";"20"
"Sonneberg";"16072";"Ilm-Kreis";"16070";"170";"100";"80";"170";"0";"0"
"Sonneberg";"16072";"Saalfeld-Rudolstadt";"16073";"1500";"860";"640";"1400";"100";"40"
"Sonneberg";"16072";"Saale-Holzland-Kreis";"16074";"20";"10";"0";"10";"10";"0"
"Sonneberg";"16072";"Saale-Orla-Kreis";"16075";"80";"40";"30";"70";"10";"0"
"Sonneberg";"16072";"Altenburger Land";"16077";"10";"10";"0";"0";"10";"0"
"Sonneberg";"16072";"Tschechien";"CZ";"20";"10";"0";"0";"20";"0"
"Sonneberg";"16072";"Italien";"I";"20";"10";"0";"0";"20";"0"
"Sonneberg";"16072";"Polen";"PL";"30";"20";"10";"0";"30";"0"
"Sonneberg";"16072";"Rumänien";"RO";"30";"10";"10";"0";"30";"0"
"Saalfeld-Rudolstadt";"16073";"Einpendler insgesamt";"0";"6020";"3480";"2540";"5690";"330";"210"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"10";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Goslar";"03153";"50";"40";"10";"40";"10";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"10";"10";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"München, Landeshauptstadt";"09162";"10";"10";"0";"10";"10";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"094xx";"30";"20";"10";"30";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Coburg";"09473";"20";"10";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Hof";"09475";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Kronach";"09476";"100";"50";"50";"80";"10";"10"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"10";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Nürnberg, Stadt";"09564";"20";"10";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Nürnberger Land";"09574";"10";"10";"10";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"097xx";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Lindau (Bodensee)";"09776";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Berlin, Stadt";"11000";"60";"30";"30";"50";"10";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"130xx";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Rostock, Hanse- und Universitätsstadt";"13003";"10";"10";"10";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Erzgebirgskreis";"14521";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Mittelsachsen";"14522";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Vogtlandkreis";"14523";"40";"30";"10";"30";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Zwickau";"14524";"20";"20";"10";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Dresden, Stadt";"14612";"30";"20";"10";"30";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Bautzen";"14625";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Meißen";"14627";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Leipzig, Stadt";"14713";"30";"20";"10";"30";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"150xx";"50";"50";"10";"50";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Halle (Saale), Stadt";"15002";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Burgenlandkreis";"15084";"20";"20";"10";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Harz";"15085";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Übrige Kreise (Regierungsbezirk)";"160xx";"20";"10";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Erfurt, Stadt";"16051";"190";"130";"70";"180";"20";"10"
"Saalfeld-Rudolstadt";"16073";"Gera, Stadt";"16052";"80";"50";"30";"70";"10";"0"
"Saalfeld-Rudolstadt";"16073";"Jena, Stadt";"16053";"360";"200";"160";"320";"40";"10"
"Saalfeld-Rudolstadt";"16073";"Suhl, Stadt";"16054";"20";"10";"10";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Weimar, Stadt";"16055";"120";"80";"40";"110";"10";"0"
"Saalfeld-Rudolstadt";"16073";"Wartburgkreis";"16063";"30";"20";"10";"30";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Unstrut-Hainich-Kreis";"16064";"20";"20";"0";"20";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Kyffhäuserkreis";"16065";"10";"10";"0";"10";"0";"0"
"Saalfeld-Rudolstadt";"16073";"Schmalkalden-Meiningen";"16066";"30";"20";"10";"30";"0";"0"
