city,cityLabel,district,districtLabel,isCity,isIndependentCity,regiokeyCity,regioKey,maxPopulation,maxLoc
http://www.wikidata.org/entity/Q594048,Blankenheim,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,1165,Point(11.430833333 51.5075)
http://www.wikidata.org/entity/Q630400,Kabelsketal,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,8828,Point(12.1025 51.446944444)
http://www.wikidata.org/entity/Q631570,Meineweh,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1038,Point(11.98718 51.07659)
http://www.wikidata.org/entity/Q631608,Stördorf,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,118,Point(9.433333333 53.916666666)
http://www.wikidata.org/entity/Q631662,Reher,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,732,Point(9.574444444 54.067222222)
http://www.wikidata.org/entity/Q634456,Balgstädt,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1135,Point(11.733888888 51.206111111)
http://www.wikidata.org/entity/Q634478,Bornstedt,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,791,Point(11.483055555 51.483055555)
http://www.wikidata.org/entity/Q634521,Borne,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,1222,Point(11.556944444 51.95)
http://www.wikidata.org/entity/Q634924,Mertendorf,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1639,Point(11.849722222 51.116666666)
http://www.wikidata.org/entity/Q634966,Klostermansfeld,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,2294,Point(11.5 51.583055555)
http://www.wikidata.org/entity/Q634992,Barnstädt,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,995,Point(11.65 51.35)
http://www.wikidata.org/entity/Q635001,Petersberg,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,9504,Point(11.966666666 51.6)
http://www.wikidata.org/entity/Q635076,Kretzschau,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,2427,Point(12.066666666 51.049722222)
http://www.wikidata.org/entity/Q638135,Wittenbergen,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,166,Point(9.666666666 53.933333333)
http://www.wikidata.org/entity/Q638196,Blomesche Wildnis,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,648,Point(9.413888888 53.802777777)
http://www.wikidata.org/entity/Q638200,Sommerland,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,747,Point(9.539722222 53.801666666)
http://www.wikidata.org/entity/Q638314,Lägerdorf,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,2662,Point(9.583333333 53.883333333)
